mRNA	lncRNA	pcc	adjp
ENSMUSG00000056987.8	ENSMUSG00000111053.1	0.995895816455	0.00116418421737
ENSMUSG00000056987.8	ENSMUSG00000111102.1	0.995895816455	0.00116418421737
ENSMUSG00000056987.8	ENSMUSG00000111115.1	0.995895816455	0.00116418421737
ENSMUSG00000056987.8	ENSMUSG00000111462.1	0.995895816455	0.00116418421737
ENSMUSG00000056987.8	ENSMUSG00000111479.1	0.995895816455	0.00116418421737
ENSMUSG00000056987.8	ENSMUSG00000111533.1	0.995895816455	0.00116418421737
ENSMUSG00000056987.8	ENSMUSG00000111737.1	0.995895816455	0.00116418421737
ENSMUSG00000056987.8	ENSMUSG00000112080.1	0.995895816455	0.00116418421737
ENSMUSG00000056987.8	ENSMUSG00000112146.1	0.995895816455	0.00116418421737
ENSMUSG00000056987.8	ENSMUSG00000112430.1	0.995895816455	0.00116418421737
ENSMUSG00000056987.8	ENSMUSG00000112505.1	0.995895816455	0.00116418421737
ENSMUSG00000056987.8	ENSMUSG00000112544.1	0.995895816455	0.00116418421737
ENSMUSG00000056987.8	ENSMUSG00000112784.1	0.995895816455	0.00116418421737
ENSMUSG00000056987.8	ENSMUSG00000113115.1	0.995895816455	0.00116418421737
ENSMUSG00000056987.8	ENSMUSG00000114099.1	0.995895816455	0.00116418421737
ENSMUSG00000056987.8	ENSMUSG00000114298.1	0.995895816455	0.00116418421737
ENSMUSG00000056987.8	ENSMUSG00000114521.1	0.995895816455	0.00116418421737
ENSMUSG00000056987.8	ENSMUSG00000114701.1	0.995895816455	0.00116418421737
ENSMUSG00000056987.8	ENSMUSG00000114784.1	0.995895816455	0.00116418421737
ENSMUSG00000056987.8	ENSMUSG00000115517.1	0.995895816455	0.00116418421737
ENSMUSG00000056987.8	ENSMUSG00000115957.1	0.995895816455	0.00116418421737
ENSMUSG00000056987.8	ENSMUSG00000116792.1	0.995895816455	0.00116418421737
ENSMUSG00000056987.8	ENSMUSG00000116823.1	0.995895816455	0.00116418421737
ENSMUSG00000057177.12	ENSMUSG00000101555.1	0.995132991086	0.00261208480184
ENSMUSG00000057177.12	ENSMUSG00000103603.1	0.995336707281	0.002137038781
ENSMUSG00000057177.12	ENSMUSG00000104486.1	0.995120158942	0.00264445973544
ENSMUSG00000057177.12	ENSMUSG00000116772.1	0.995356429441	0.00209478954984
ENSMUSG00000057230.13	ENSMUSG00000103364.1	0.993907362376	0.00733733388221
ENSMUSG00000057230.13	ENSMUSG00000103509.1	0.996216706163	0.000785602037738
ENSMUSG00000057246.15	ENSMUSG00000105941.1	0.99503837221	0.00285796295912
ENSMUSG00000057246.15	ENSMUSG00000109896.1	0.995017837528	0.00291354751986
ENSMUSG00000057246.15	ENSMUSG00000114830.1	0.995049899653	0.00282711167607
ENSMUSG00000057265.13	ENSMUSG00000106173.1	0.996771915479	0.000359936147615
ENSMUSG00000057286.6	ENSMUSG00000097626.5	0.994561668928	0.00437135200909
ENSMUSG00000057315.14	ENSMUSG00000098739.1	0.994590949152	0.0042641020583
ENSMUSG00000057363.12	ENSMUSG00000097174.2	0.995113009669	0.00266262763991
ENSMUSG00000057421.12	ENSMUSG00000111065.1	0.995941778427	0.00110284755128
ENSMUSG00000057530.14	ENSMUSG00000073781.4	0.999818617163	1.04732912192e-11
ENSMUSG00000057530.14	ENSMUSG00000073846.4	0.999818617163	1.04732912192e-11
ENSMUSG00000057530.14	ENSMUSG00000078635.3	0.999818617163	1.04732912192e-11
ENSMUSG00000057530.14	ENSMUSG00000085033.1	0.999818617163	1.04732912192e-11
ENSMUSG00000057530.14	ENSMUSG00000085189.1	0.999818617163	1.04732912192e-11
ENSMUSG00000057530.14	ENSMUSG00000085262.1	0.999818617163	1.04732912192e-11
ENSMUSG00000057530.14	ENSMUSG00000085274.1	0.999818617163	1.04732912192e-11
ENSMUSG00000057530.14	ENSMUSG00000085416.1	0.999818617163	1.04732912192e-11
ENSMUSG00000057530.14	ENSMUSG00000085568.7	0.999818617163	1.04732912192e-11
ENSMUSG00000057530.14	ENSMUSG00000085773.3	0.999818617163	1.04732912192e-11
ENSMUSG00000057530.14	ENSMUSG00000085865.2	0.999818617163	1.04732912192e-11
ENSMUSG00000057530.14	ENSMUSG00000085872.1	0.999818617163	1.04732912192e-11
ENSMUSG00000057530.14	ENSMUSG00000085888.7	0.999818617163	1.04732912192e-11
ENSMUSG00000057530.14	ENSMUSG00000085952.1	0.999818617163	1.04732912192e-11
ENSMUSG00000057530.14	ENSMUSG00000086018.7	0.999818617163	1.04732912192e-11
ENSMUSG00000057530.14	ENSMUSG00000086109.2	0.999818617163	1.04732912192e-11
ENSMUSG00000057530.14	ENSMUSG00000086193.1	0.999818617163	1.04732912192e-11
ENSMUSG00000057530.14	ENSMUSG00000086315.1	0.999818617163	1.04732912192e-11
ENSMUSG00000057530.14	ENSMUSG00000086493.1	0.999818617163	1.04732912192e-11
ENSMUSG00000057530.14	ENSMUSG00000086575.1	0.999818617163	1.04732912192e-11
ENSMUSG00000057530.14	ENSMUSG00000086700.2	0.999818617163	1.04732912192e-11
ENSMUSG00000057530.14	ENSMUSG00000086749.1	0.999818617163	1.04732912192e-11
ENSMUSG00000057530.14	ENSMUSG00000087059.7	0.999818617163	1.04732912192e-11
ENSMUSG00000057530.14	ENSMUSG00000087618.1	0.999818617163	1.04732912192e-11
ENSMUSG00000057530.14	ENSMUSG00000089671.1	0.999818617163	1.04732912192e-11
ENSMUSG00000057530.14	ENSMUSG00000089870.1	0.999818617163	1.04732912192e-11
ENSMUSG00000057530.14	ENSMUSG00000090002.1	0.999818617163	1.04732912192e-11
ENSMUSG00000057530.14	ENSMUSG00000090006.1	0.999818617163	1.04732912192e-11
ENSMUSG00000057530.14	ENSMUSG00000090034.1	0.999818617163	1.04732912192e-11
ENSMUSG00000057530.14	ENSMUSG00000090860.1	0.999818617163	1.04732912192e-11
ENSMUSG00000057530.14	ENSMUSG00000090861.1	0.999818617163	1.04732912192e-11
ENSMUSG00000057530.14	ENSMUSG00000091172.1	0.999818617163	1.04732912192e-11
ENSMUSG00000057530.14	ENSMUSG00000092545.7	0.999818617163	1.04732912192e-11
ENSMUSG00000057530.14	ENSMUSG00000093387.1	0.999818613616	1.04747424618e-11
ENSMUSG00000057530.14	ENSMUSG00000096111.7	0.999818617163	1.04732912192e-11
ENSMUSG00000057530.14	ENSMUSG00000097489.1	0.999818617163	1.04732912192e-11
ENSMUSG00000057530.14	ENSMUSG00000097633.2	0.999818617163	1.04732912192e-11
ENSMUSG00000057530.14	ENSMUSG00000097993.7	0.999371140793	3.96811223009e-08
ENSMUSG00000057530.14	ENSMUSG00000099933.1	0.999818617163	1.04732912192e-11
ENSMUSG00000057530.14	ENSMUSG00000100502.1	0.999818617163	1.04732912192e-11
ENSMUSG00000057530.14	ENSMUSG00000100635.1	0.999818617163	1.04732912192e-11
ENSMUSG00000057530.14	ENSMUSG00000100680.1	0.999818617163	1.04732912192e-11
ENSMUSG00000057530.14	ENSMUSG00000101086.2	0.999818617163	1.04732912192e-11
ENSMUSG00000057530.14	ENSMUSG00000102899.1	0.999818617163	1.04732912192e-11
ENSMUSG00000057530.14	ENSMUSG00000103087.1	0.999818617163	1.04732912192e-11
ENSMUSG00000057530.14	ENSMUSG00000103479.1	0.999818617163	1.04732912192e-11
ENSMUSG00000057530.14	ENSMUSG00000103929.1	0.999818617163	1.04732912192e-11
ENSMUSG00000057530.14	ENSMUSG00000105639.1	0.999818617163	1.04732912192e-11
ENSMUSG00000057530.14	ENSMUSG00000105640.1	0.999818617163	1.04732912192e-11
ENSMUSG00000057530.14	ENSMUSG00000106675.1	0.999818617163	1.04732912192e-11
ENSMUSG00000057530.14	ENSMUSG00000106873.1	0.999818617163	1.04732912192e-11
ENSMUSG00000057530.14	ENSMUSG00000106947.1	0.999818617163	1.04732912192e-11
ENSMUSG00000057530.14	ENSMUSG00000107494.1	0.999818617163	1.04732912192e-11
ENSMUSG00000057530.14	ENSMUSG00000108050.1	0.999818617163	1.04732912192e-11
ENSMUSG00000057530.14	ENSMUSG00000108102.1	0.99624526363	0.000757179570855
ENSMUSG00000057530.14	ENSMUSG00000108334.1	0.999818617163	1.04732912192e-11
ENSMUSG00000057530.14	ENSMUSG00000109153.1	0.999818617163	1.04732912192e-11
ENSMUSG00000057530.14	ENSMUSG00000109297.1	0.999818617163	1.04732912192e-11
ENSMUSG00000057530.14	ENSMUSG00000109420.1	0.999818617163	1.04732912192e-11
ENSMUSG00000057530.14	ENSMUSG00000109731.1	0.999818617163	1.04732912192e-11
ENSMUSG00000057530.14	ENSMUSG00000109869.1	0.999818617163	1.04732912192e-11
ENSMUSG00000057530.14	ENSMUSG00000110006.1	0.999818617163	1.04732912192e-11
ENSMUSG00000057530.14	ENSMUSG00000110166.1	0.999818617163	1.04732912192e-11
ENSMUSG00000057530.14	ENSMUSG00000110594.1	0.999818617163	1.04732912192e-11
ENSMUSG00000057530.14	ENSMUSG00000111053.1	0.999818617163	1.04732912192e-11
ENSMUSG00000057530.14	ENSMUSG00000111102.1	0.999818617163	1.04732912192e-11
ENSMUSG00000057530.14	ENSMUSG00000111115.1	0.999818617163	1.04732912192e-11
ENSMUSG00000057530.14	ENSMUSG00000111462.1	0.999818617163	1.04732912192e-11
ENSMUSG00000057530.14	ENSMUSG00000111479.1	0.999818617163	1.04732912192e-11
ENSMUSG00000057530.14	ENSMUSG00000111533.1	0.999818617163	1.04732912192e-11
ENSMUSG00000057530.14	ENSMUSG00000111737.1	0.999818617163	1.04732912192e-11
ENSMUSG00000057530.14	ENSMUSG00000112080.1	0.999818617163	1.04732912192e-11
ENSMUSG00000057530.14	ENSMUSG00000112146.1	0.999818617163	1.04732912192e-11
ENSMUSG00000057530.14	ENSMUSG00000112430.1	0.999818617163	1.04732912192e-11
ENSMUSG00000057530.14	ENSMUSG00000112505.1	0.999818617163	1.04732912192e-11
ENSMUSG00000057530.14	ENSMUSG00000112544.1	0.999818617163	1.04732912192e-11
ENSMUSG00000057530.14	ENSMUSG00000112784.1	0.999818617163	1.04732912192e-11
ENSMUSG00000057530.14	ENSMUSG00000113115.1	0.999818617163	1.04732912192e-11
ENSMUSG00000057530.14	ENSMUSG00000114099.1	0.999818617163	1.04732912192e-11
ENSMUSG00000057530.14	ENSMUSG00000114298.1	0.999818617163	1.04732912192e-11
ENSMUSG00000057530.14	ENSMUSG00000114521.1	0.999818617163	1.04732912192e-11
ENSMUSG00000057530.14	ENSMUSG00000114701.1	0.999818617163	1.04732912192e-11
ENSMUSG00000057530.14	ENSMUSG00000114784.1	0.999818617163	1.04732912192e-11
ENSMUSG00000057530.14	ENSMUSG00000115517.1	0.999818617163	1.04732912192e-11
ENSMUSG00000057530.14	ENSMUSG00000115957.1	0.999818617163	1.04732912192e-11
ENSMUSG00000057530.14	ENSMUSG00000116792.1	0.999818617163	1.04732912192e-11
ENSMUSG00000057530.14	ENSMUSG00000116823.1	0.999818617163	1.04732912192e-11
ENSMUSG00000057554.13	ENSMUSG00000085562.7	0.996420805828	0.000599309667668
ENSMUSG00000057594.12	ENSMUSG00000104113.1	0.99564963793	0.00153805818736
ENSMUSG00000057594.12	ENSMUSG00000105086.1	0.99701488782	0.000243319015125
ENSMUSG00000057596.13	ENSMUSG00000112655.1	0.993873503449	0.00752328436271
ENSMUSG00000057667.7	ENSMUSG00000086638.7	0.996603709673	0.000462996613839
ENSMUSG00000057722.17	ENSMUSG00000106678.1	0.99429864805	0.00542765142447
ENSMUSG00000057722.17	ENSMUSG00000110068.1	0.994659541259	0.00402057870058
ENSMUSG00000057816.7	ENSMUSG00000103630.1	0.993938998901	0.00716669760843
ENSMUSG00000057841.5	ENSMUSG00000102722.1	0.993706737266	0.00849072443766
ENSMUSG00000057858.7	ENSMUSG00000103694.1	0.994931641613	0.00315578854324
ENSMUSG00000058056.16	ENSMUSG00000100807.2	0.996555096495	0.00049662538981
ENSMUSG00000058093.13	ENSMUSG00000086902.7	0.99449162529	0.00463610144783
ENSMUSG00000058093.13	ENSMUSG00000097772.7	0.99451029708	0.00456438487704
ENSMUSG00000058153.15	ENSMUSG00000087675.1	0.995402854053	0.00199782935878
ENSMUSG00000058153.15	ENSMUSG00000115149.1	0.994379613958	0.00508417505489
ENSMUSG00000058192.16	ENSMUSG00000086951.1	0.997571126748	8.48837178093e-05
ENSMUSG00000058230.12	ENSMUSG00000113245.1	0.995608217409	0.00160896984293
ENSMUSG00000058239.13	ENSMUSG00000098055.1	0.995695248483	0.00146274169359
ENSMUSG00000058240.14	ENSMUSG00000031736.11	0.994663301123	0.0040075385122
ENSMUSG00000058254.12	ENSMUSG00000112964.1	0.995874397106	0.00119363885913
ENSMUSG00000058290.4	ENSMUSG00000101585.6	0.999127840261	2.86998191362e-07
ENSMUSG00000058297.16	ENSMUSG00000111800.1	0.995227387678	0.00238301404556
ENSMUSG00000058301.8	ENSMUSG00000053263.3	0.993752346072	0.00821746952096
ENSMUSG00000058318.15	ENSMUSG00000100691.1	0.99355214061	0.00946730546077
ENSMUSG00000058331.15	ENSMUSG00000104400.1	0.998701930416	2.86267462751e-06
ENSMUSG00000058351.11	ENSMUSG00000087536.1	0.995650346489	0.00153686613011
ENSMUSG00000058385.8	ENSMUSG00000097145.5	0.997205616835	0.00017425913784
ENSMUSG00000058594.15	ENSMUSG00000096938.7	0.995975711173	0.00105916597085
ENSMUSG00000058638.14	ENSMUSG00000109379.1	0.993711684197	0.00846076457805
ENSMUSG00000058690.14	ENSMUSG00000087128.7	0.994847061664	0.00340790624894
ENSMUSG00000058690.14	ENSMUSG00000105771.1	0.996876344664	0.000305490176732
ENSMUSG00000058706.5	ENSMUSG00000086181.1	0.993729561046	0.00835315155597
ENSMUSG00000058709.11	ENSMUSG00000087151.1	0.997159409905	0.000189380785328
ENSMUSG00000058709.11	ENSMUSG00000115625.1	0.995773833251	0.00133957577122
ENSMUSG00000058729.13	ENSMUSG00000112346.1	0.993517619111	0.00969627511422
ENSMUSG00000058756.13	ENSMUSG00000087574.1	0.995466458511	0.00187054244438
ENSMUSG00000058793.14	ENSMUSG00000045339.7	0.997153158046	0.000191502347994
ENSMUSG00000058799.16	ENSMUSG00000085051.1	0.993757058553	0.00818961275682
ENSMUSG00000058835.14	ENSMUSG00000086889.1	0.998206967035	1.70308801478e-05
ENSMUSG00000058835.14	ENSMUSG00000086943.2	0.99742577669	0.000114573874404
ENSMUSG00000058883.16	ENSMUSG00000113030.1	0.993556319457	0.00943986296952
ENSMUSG00000058886.9	ENSMUSG00000105263.1	0.998975521242	7.38367858546e-07
ENSMUSG00000058897.17	ENSMUSG00000073482.2	0.994493404884	0.00462923009835
ENSMUSG00000058897.17	ENSMUSG00000105957.1	0.995105242881	0.00268247117282
ENSMUSG00000058900.5	ENSMUSG00000097759.1	0.994724075987	0.00380112120227
ENSMUSG00000058900.5	ENSMUSG00000102841.1	0.994624258365	0.00414450392383
ENSMUSG00000058900.5	ENSMUSG00000102850.1	0.994959437161	0.00307608019779
ENSMUSG00000058927.5	ENSMUSG00000115146.1	0.994930617246	0.00315875544282
ENSMUSG00000058966.13	ENSMUSG00000102225.1	0.996698740191	0.000402329116947
ENSMUSG00000059031.3	ENSMUSG00000092595.1	0.995411709296	0.00197972688095
ENSMUSG00000059040.4	ENSMUSG00000115569.1	0.998170826507	1.89669018526e-05
ENSMUSG00000059049.14	ENSMUSG00000101505.1	0.996457898211	0.000569458555831
ENSMUSG00000059142.15	ENSMUSG00000075555.12	0.993867981756	0.00755393803128
ENSMUSG00000059182.7	ENSMUSG00000112448.1	0.995375814094	0.00205388122689
ENSMUSG00000059291.15	ENSMUSG00000103477.1	0.994419414742	0.00492141493341
ENSMUSG00000059361.6	ENSMUSG00000075010.4	0.995248455363	0.00233402884136
ENSMUSG00000059401.13	ENSMUSG00000103722.1	0.996761652811	0.000365664317175
ENSMUSG00000059436.13	ENSMUSG00000110378.1	0.998169265957	1.90542471328e-05
ENSMUSG00000059439.15	ENSMUSG00000107195.1	0.996481752545	0.000550872149219
ENSMUSG00000059498.13	ENSMUSG00000111793.1	0.995176950139	0.00250343746978
ENSMUSG00000059518.14	ENSMUSG00000103388.1	0.995680466435	0.0014868376183
ENSMUSG00000059518.14	ENSMUSG00000112433.1	0.995896027742	0.00116389644902
ENSMUSG00000059534.8	ENSMUSG00000112336.1	0.996558496869	0.000494213960062
ENSMUSG00000059554.12	ENSMUSG00000105065.1	0.997042223705	0.000232304576118
ENSMUSG00000059669.8	ENSMUSG00000098024.1	0.995340604946	0.00212863854788
ENSMUSG00000059708.12	ENSMUSG00000089924.1	0.993547041582	0.00950087079644
ENSMUSG00000059708.12	ENSMUSG00000107870.1	0.997176662804	0.000183620361226
ENSMUSG00000059714.13	ENSMUSG00000109873.1	0.993908698261	0.00733006810666
ENSMUSG00000059811.13	ENSMUSG00000103734.1	0.997462427353	0.000106425475668
ENSMUSG00000059854.8	ENSMUSG00000112089.1	0.997454571584	0.000108132783892
ENSMUSG00000059878.12	ENSMUSG00000100764.1	0.997665869732	6.90296297122e-05
ENSMUSG00000059878.12	ENSMUSG00000103901.1	0.993934822059	0.00718905516673
ENSMUSG00000059878.12	ENSMUSG00000103971.1	0.997738455494	5.85313109667e-05
ENSMUSG00000059878.12	ENSMUSG00000107090.1	0.997769012806	5.45052776819e-05
ENSMUSG00000059878.12	ENSMUSG00000115095.1	0.996598768726	0.000466332356597
ENSMUSG00000059890.16	ENSMUSG00000085755.1	0.993827341463	0.00778241732089
ENSMUSG00000059890.16	ENSMUSG00000106692.1	0.993864818752	0.00757153920709
ENSMUSG00000059895.13	ENSMUSG00000105442.1	0.995843456145	0.00123718325561
ENSMUSG00000059975.15	ENSMUSG00000112739.1	0.993930162256	0.00721405906297
ENSMUSG00000059981.12	ENSMUSG00000105263.1	0.993775344054	0.00808218555162
ENSMUSG00000059981.12	ENSMUSG00000109844.2	0.996517657138	0.000523777477945
ENSMUSG00000060012.9	ENSMUSG00000109279.1	0.99394443544	0.00713767473678
ENSMUSG00000060019.5	ENSMUSG00000106628.1	0.997060572248	0.000225130428305
ENSMUSG00000060073.9	ENSMUSG00000097404.1	0.995457859704	0.00188738172556
ENSMUSG00000060121.15	ENSMUSG00000102212.1	0.997286912527	0.000149941548621
ENSMUSG00000060275.12	ENSMUSG00000107234.1	0.998930991202	9.44873285989e-07
ENSMUSG00000060402.7	ENSMUSG00000075027.10	0.998137801572	2.08841422623e-05
ENSMUSG00000060402.7	ENSMUSG00000086268.1	0.998140107682	2.07454951843e-05
ENSMUSG00000060402.7	ENSMUSG00000102267.1	0.99373292026	0.00833304408772
ENSMUSG00000060538.14	ENSMUSG00000114019.1	0.994984859491	0.00300451179594
ENSMUSG00000060548.13	ENSMUSG00000087132.7	0.994870815527	0.00333562604509
ENSMUSG00000060548.13	ENSMUSG00000107255.1	0.993734020951	0.00832646343448
ENSMUSG00000060572.17	ENSMUSG00000106579.1	0.996523196928	0.000519689748109
ENSMUSG00000060572.17	ENSMUSG00000109216.1	0.999711788843	2.57505231723e-10
ENSMUSG00000060591.9	ENSMUSG00000072844.6	0.998090543897	2.38900754837e-05
ENSMUSG00000060594.6	ENSMUSG00000098183.1	0.998752903919	2.28254769876e-06
ENSMUSG00000060639.5	ENSMUSG00000097353.1	0.993657497506	0.00879324190821
ENSMUSG00000060716.7	ENSMUSG00000075511.9	0.996821226016	0.000333369726607
ENSMUSG00000060780.2	ENSMUSG00000114880.1	0.998277806609	1.36898915772e-05
ENSMUSG00000060798.7	ENSMUSG00000111055.1	0.995772102668	0.00134220021667
ENSMUSG00000060862.10	ENSMUSG00000063087.14	0.995089039101	0.00272422897747
ENSMUSG00000060882.5	ENSMUSG00000105446.1	0.996834525906	0.000326470083374
ENSMUSG00000060950.12	ENSMUSG00000115276.1	0.998059979189	2.6008881904e-05
ENSMUSG00000060981.7	ENSMUSG00000102861.1	0.994764148713	0.00366944950526
ENSMUSG00000060981.7	ENSMUSG00000109529.1	0.995043947553	0.00284301001021
ENSMUSG00000061032.9	ENSMUSG00000092103.2	0.997752086401	5.67076326481e-05
ENSMUSG00000061062.4	ENSMUSG00000109257.1	0.994085197871	0.00641620094485
ENSMUSG00000061079.14	ENSMUSG00000108752.1	0.996323487287	0.000683338954231
ENSMUSG00000061118.8	ENSMUSG00000104011.1	0.994246504218	0.00565784211669
ENSMUSG00000061273.3	ENSMUSG00000075184.3	0.994106436006	0.00631225873696
ENSMUSG00000061353.11	ENSMUSG00000107804.1	0.995915918175	0.0011370474084
ENSMUSG00000061374.14	ENSMUSG00000105686.1	0.994338675299	0.00525575042172
ENSMUSG00000061411.12	ENSMUSG00000106927.1	0.996202549253	0.000799990501958
ENSMUSG00000061414.8	ENSMUSG00000106443.1	0.996991349046	0.000253123016253
ENSMUSG00000061461.11	ENSMUSG00000072847.4	0.99543390677	0.00193489424105
ENSMUSG00000061603.8	ENSMUSG00000029360.3	0.996551332082	0.000499305502266
ENSMUSG00000061607.15	ENSMUSG00000086164.1	0.993890003132	0.00743223722006
ENSMUSG00000061607.15	ENSMUSG00000090005.1	0.99385228394	0.00764159161502
ENSMUSG00000061607.15	ENSMUSG00000100335.2	0.993887171657	0.00744780308729
ENSMUSG00000061607.15	ENSMUSG00000102057.1	0.993836526401	0.00773033662177
ENSMUSG00000061607.15	ENSMUSG00000104183.1	0.993904251598	0.00735427392145
ENSMUSG00000061607.15	ENSMUSG00000104694.1	0.993882143477	0.00747550492275
ENSMUSG00000061607.15	ENSMUSG00000111082.1	0.99390265625	0.00736297281508
ENSMUSG00000061607.15	ENSMUSG00000111952.1	0.993879583398	0.00748963859712
ENSMUSG00000061615.2	ENSMUSG00000085875.2	0.99491884051	0.00319301550847
ENSMUSG00000061619.3	ENSMUSG00000090260.1	0.998401906883	9.10089483282e-06
ENSMUSG00000061619.3	ENSMUSG00000101320.1	0.999988451485	2.11222909202e-21
ENSMUSG00000061619.3	ENSMUSG00000102369.1	0.999999935322	2.64473803474e-46
ENSMUSG00000061619.3	ENSMUSG00000104970.1	0.999963607997	4.59567680986e-17
ENSMUSG00000061619.3	ENSMUSG00000105195.1	0.999962931124	5.3521439226e-17
ENSMUSG00000061619.3	ENSMUSG00000112462.1	0.996955615333	0.000268586259128
ENSMUSG00000061723.18	ENSMUSG00000046119.2	1.0	0.0
ENSMUSG00000061723.18	ENSMUSG00000048484.4	1.0	0.0
ENSMUSG00000061723.18	ENSMUSG00000049476.12	1.0	0.0
ENSMUSG00000061723.18	ENSMUSG00000072109.11	1.0	0.0
ENSMUSG00000061723.18	ENSMUSG00000084760.1	1.0	0.0
ENSMUSG00000061723.18	ENSMUSG00000084835.1	1.0	0.0
ENSMUSG00000061723.18	ENSMUSG00000084901.6	1.0	0.0
ENSMUSG00000061723.18	ENSMUSG00000084951.1	1.0	0.0
ENSMUSG00000061723.18	ENSMUSG00000085183.1	1.0	0.0
ENSMUSG00000061723.18	ENSMUSG00000085242.1	1.0	0.0
ENSMUSG00000061723.18	ENSMUSG00000085588.1	1.0	0.0
ENSMUSG00000061723.18	ENSMUSG00000085628.4	1.0	0.0
ENSMUSG00000061723.18	ENSMUSG00000085717.1	1.0	0.0
ENSMUSG00000061723.18	ENSMUSG00000085733.1	1.0	0.0
ENSMUSG00000061723.18	ENSMUSG00000085753.1	1.0	0.0
ENSMUSG00000061723.18	ENSMUSG00000085761.1	1.0	0.0
ENSMUSG00000061723.18	ENSMUSG00000085808.1	1.0	0.0
ENSMUSG00000061723.18	ENSMUSG00000085856.1	1.0	0.0
ENSMUSG00000061723.18	ENSMUSG00000086007.1	1.0	0.0
ENSMUSG00000061723.18	ENSMUSG00000086472.1	1.0	0.0
ENSMUSG00000061723.18	ENSMUSG00000086522.1	1.0	0.0
ENSMUSG00000061723.18	ENSMUSG00000086547.1	1.0	0.0
ENSMUSG00000061723.18	ENSMUSG00000086620.1	1.0	0.0
ENSMUSG00000061723.18	ENSMUSG00000086775.7	0.994771333628	0.0036462078805
ENSMUSG00000061723.18	ENSMUSG00000087058.1	1.0	0.0
ENSMUSG00000061723.18	ENSMUSG00000087102.1	1.0	0.0
ENSMUSG00000061723.18	ENSMUSG00000087245.1	1.0	0.0
ENSMUSG00000061723.18	ENSMUSG00000089710.1	1.0	0.0
ENSMUSG00000061723.18	ENSMUSG00000089874.1	1.0	0.0
ENSMUSG00000061723.18	ENSMUSG00000090017.1	1.0	0.0
ENSMUSG00000061723.18	ENSMUSG00000090081.1	1.0	0.0
ENSMUSG00000061723.18	ENSMUSG00000090227.1	1.0	0.0
ENSMUSG00000061723.18	ENSMUSG00000090248.1	0.999999999999	5.23665964626e-133
ENSMUSG00000061723.18	ENSMUSG00000092267.1	1.0	0.0
ENSMUSG00000061723.18	ENSMUSG00000092283.1	1.0	0.0
ENSMUSG00000061723.18	ENSMUSG00000097005.1	1.0	0.0
ENSMUSG00000061723.18	ENSMUSG00000097074.2	1.0	0.0
ENSMUSG00000061723.18	ENSMUSG00000097370.2	1.0	0.0
ENSMUSG00000061723.18	ENSMUSG00000098233.1	1.0	0.0
ENSMUSG00000061723.18	ENSMUSG00000100572.1	1.0	0.0
ENSMUSG00000061723.18	ENSMUSG00000100760.1	1.0	0.0
ENSMUSG00000061723.18	ENSMUSG00000100807.2	0.998951755636	8.43471204203e-07
